model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_3218,0.77192,0.81650,0.62559,0.77326,0.75200,0.88100,0.8618764673962312,0.81650,0.86338,0.75200,0.80385,0.81650
model_588,0.77170,0.61200,0.20832,0.56458,0.84300,0.38100,0.8421223841675924,0.61200,0.57661,0.84300,0.68481,0.61200
model_394,0.77163,0.67000,0.32667,0.60733,0.81700,0.52300,nan,0.67000,0.63138,0.81700,0.71229,0.67000
model_2616,0.77140,0.84850,0.69088,0.83056,0.73700,0.96000,nan,0.84850,0.94852,0.73700,0.82949,0.84850
model_3088,0.77130,0.83250,0.65823,0.80058,0.74400,0.92100,0.8670098730703679,0.83250,0.90401,0.74400,0.81624,0.83250
model_2324,0.77073,0.81050,0.61334,0.76419,0.75300,0.86800,0.8665064173470799,0.81050,0.85085,0.75300,0.79894,0.81050
model_538,0.77058,0.63050,0.24607,0.57737,0.83300,0.42800,0.8089763283729553,0.63050,0.59288,0.83300,0.69272,0.63050
model_3202,0.77032,0.78900,0.56948,0.73279,0.76200,0.81600,0.8374335792931643,0.78900,0.80550,0.76200,0.78314,0.78900
model_1180,0.77023,0.77750,0.54601,0.71741,0.76700,0.78800,0.842934017831629,0.77750,0.78345,0.76700,0.77514,0.77750
model_600,0.76903,0.52150,0.02367,0.51102,0.87900,0.16400,0.8248586726188659,0.52150,0.51254,0.87900,0.64751,0.52150
model_1762,0.76875,0.83800,0.66946,0.81180,0.73800,0.93800,0.8369517856174045,0.83800,0.92250,0.73800,0.82000,0.83800
model_1282,0.76836,0.82550,0.64395,0.78964,0.74300,0.90800,0.8505892645228993,0.82550,0.88982,0.74300,0.80981,0.82550
model_3156,0.76737,0.78400,0.55927,0.72672,0.76000,0.80800,0.8855928102839022,0.78400,0.79832,0.76000,0.77869,0.78400
model_982,0.76730,0.84700,0.68782,0.82988,0.73200,0.96200,nan,0.84700,0.95065,0.73200,0.82712,0.84700
model_336,0.76716,0.75850,0.50724,0.69444,0.77100,0.74600,0.8326254338026047,0.75850,0.75220,0.77100,0.76148,0.75850
model_2424,0.76694,0.52050,0.02163,0.51050,0.87600,0.16500,0.8334791455950056,0.52050,0.51198,0.87600,0.64626,0.52050
model_2196,0.76664,0.80200,0.59600,0.75256,0.75100,0.85300,0.8716819851774059,0.80200,0.83630,0.75100,0.79136,0.80200
model_1474,0.76649,0.65000,0.28586,0.59184,0.81800,0.48200,nan,0.65000,0.61228,0.81800,0.70034,0.65000
model_3256,0.76620,0.83000,0.65313,0.79846,0.73800,0.92200,0.9336037415525188,0.83000,0.90441,0.73800,0.81278,0.83000
model_1494,0.76589,0.66150,0.30932,0.60080,0.81200,0.51100,nan,0.66150,0.62414,0.81200,0.70578,0.66150
model_560,0.76583,0.81300,0.61845,0.76989,0.74500,0.88100,0.8403780457153115,0.81300,0.86227,0.74500,0.79936,0.81300
model_1404,0.76506,0.80600,0.60416,0.75916,0.74700,0.86500,0.8855927068254222,0.80600,0.84694,0.74700,0.79384,0.80600
model_2250,0.76425,0.70350,0.39502,0.63699,0.79100,0.61600,0.8029992580413818,0.70350,0.67319,0.79100,0.72736,0.70350
model_458,0.76312,0.77250,0.53581,0.71257,0.75900,0.78600,0.8328480263358181,0.77250,0.78006,0.75900,0.76939,0.77250
model_1016,0.76233,0.71750,0.42359,0.65065,0.78200,0.65300,nan,0.71750,0.69265,0.78200,0.73462,0.71750
model_1666,0.76227,0.75150,0.49296,0.68710,0.76700,0.73600,0.8448059041545076,0.75150,0.74394,0.76700,0.75529,0.75150
model_810,0.76144,0.85150,0.69700,0.84249,0.72200,0.98100,nan,0.85150,0.97436,0.72200,0.82941,0.85150
model_934,0.76119,0.83700,0.66741,0.81373,0.72800,0.94600,nan,0.83700,0.93095,0.72800,0.81706,0.83700
model_3034,0.76103,0.62400,0.23281,0.57303,0.82100,0.42700,nan,0.62400,0.58895,0.82100,0.68588,0.62400
model_1284,0.76100,0.76100,0.51234,0.69862,0.76100,0.76100,0.8571448776870966,0.76100,0.76100,0.76100,0.76100,0.76100
model_3104,0.76067,0.76450,0.51949,0.70299,0.75900,0.77000,0.838096415509983,0.76450,0.76744,0.75900,0.76320,0.76450
model_2116,0.75993,0.73000,0.44909,0.66371,0.77300,0.68700,0.8506076165607998,0.73000,0.71179,0.77300,0.74113,0.73000
model_2878,0.75969,0.73150,0.45215,0.66533,0.77200,0.69100,0.8519750736480536,0.73150,0.71415,0.77200,0.74195,0.73150
model_3020,0.75844,0.78700,0.56539,0.73323,0.74600,0.82800,0.8301838265275056,0.78700,0.81264,0.74600,0.77789,0.78700
model_1116,0.75738,0.84800,0.68986,0.83765,0.71800,0.97800,nan,0.84800,0.97027,0.71800,0.82529,0.84800
model_1954,0.75737,0.73750,0.46440,0.67211,0.76600,0.70900,0.8528342296679815,0.73750,0.72469,0.76600,0.74477,0.73750
model_2688,0.75723,0.48850,-0.04366,0.49432,0.87400,0.10300,0.8327927716573079,0.48850,0.49351,0.87400,0.63082,0.48850
model_3276,0.75648,0.72300,0.43481,0.65687,0.77100,0.67500,0.8364370611249184,0.72300,0.70347,0.77100,0.73569,0.72300
model_592,0.75580,0.80150,0.59498,0.75536,0.73600,0.86700,0.8574797211440055,0.80150,0.84695,0.73600,0.78759,0.80150
model_442,0.75571,0.77350,0.53785,0.71557,0.74800,0.79900,0.8243504876182193,0.77350,0.78820,0.74800,0.76757,0.77350
model_2358,0.75493,0.80100,0.59396,0.75488,0.73500,0.86700,0.8502579667514428,0.80100,0.84677,0.73500,0.78694,0.80100
model_536,0.75424,0.62750,0.23995,0.57568,0.80900,0.44600,0.824830903325762,0.62750,0.59354,0.80900,0.68472,0.62750
model_958,0.75376,0.52850,0.03795,0.51474,0.85100,0.20600,0.8484887571438499,0.52850,0.51733,0.85100,0.64348,0.52850
model_2242,0.75317,0.79300,0.57764,0.74340,0.73600,0.85000,0.8478031004864746,0.79300,0.83070,0.73600,0.78049,0.79300
model_3144,0.75186,0.81200,0.61640,0.77357,0.72600,0.89800,0.8839141169287507,0.81200,0.87681,0.72600,0.79431,0.81200
model_1550,0.75183,0.78400,0.55927,0.73083,0.73800,0.83000,0.8352383732795715,0.78400,0.81278,0.73800,0.77358,0.78400
model_3138,0.75114,0.81900,0.63069,0.78575,0.72200,0.91600,0.8306837298057892,0.81900,0.89578,0.72200,0.79956,0.81900
model_2114,0.75109,0.80950,0.61130,0.76974,0.72600,0.89300,0.8700877927558522,0.80950,0.87155,0.72600,0.79214,0.80950
model_1214,0.75016,0.81350,0.61947,0.77675,0.72300,0.90400,0.8486354727494089,0.81350,0.88278,0.72300,0.79494,0.81350
model_406,0.74943,0.79950,0.59090,0.75442,0.72800,0.87100,0.8357498434759816,0.79950,0.84947,0.72800,0.78406,0.79950
model_2636,0.74932,0.83650,0.66639,0.81903,0.71200,0.96100,nan,0.83650,0.94807,0.71200,0.81325,0.83650
model_1336,0.74761,0.81700,0.62661,0.78380,0.71800,0.91600,0.8657804889486015,0.81700,0.89526,0.71800,0.79689,0.81700
model_2336,0.74683,0.67600,0.33891,0.61377,0.77700,0.57500,0.8049841821193695,0.67600,0.64642,0.77700,0.70572,0.67600
model_2372,0.74671,0.76950,0.52969,0.71243,0.73700,0.80200,0.8085047602653503,0.76950,0.78824,0.73700,0.76176,0.76950
model_1456,0.74662,0.78800,0.56744,0.73804,0.72900,0.84700,0.9044786790330934,0.78800,0.82653,0.72900,0.77471,0.78800
model_2560,0.74662,0.73400,0.45725,0.66985,0.75200,0.71600,0.8562609098290884,0.73400,0.72587,0.75200,0.73870,0.73400
model_540,0.74531,0.66600,0.31851,0.60548,0.77900,0.55300,0.8337748231309833,0.66600,0.63540,0.77900,0.69991,0.66600
model_2264,0.74528,0.76950,0.52969,0.71276,0.73500,0.80400,0.8474823510904106,0.76950,0.78947,0.73500,0.76126,0.76950
model_1454,0.74382,0.76700,0.52459,0.70983,0.73400,0.80000,0.8171046409342024,0.76700,0.78587,0.73400,0.75905,0.76700
model_2360,0.74317,0.78850,0.56846,0.73981,0.72400,0.85300,0.8548390617260354,0.78850,0.83123,0.72400,0.77392,0.78850
model_2734,0.74290,0.71900,0.42665,0.65441,0.75300,0.68500,0.8077389597892761,0.71900,0.70506,0.75300,0.72824,0.71900
model_166,0.74279,0.72100,0.43073,0.65649,0.75200,0.69000,0.8516142774711956,0.72100,0.70810,0.75200,0.72939,0.72100
model_1458,0.74201,0.80600,0.60416,0.76747,0.71500,0.89700,0.8515326080359812,0.80600,0.87408,0.71500,0.78658,0.80600
model_720,0.74101,0.80750,0.60722,0.77034,0.71300,0.90200,nan,0.80750,0.87916,0.71300,0.78741,0.80750
model_2206,0.74101,0.77900,0.54907,0.72677,0.72500,0.83300,0.8278216262658437,0.77900,0.81278,0.72500,0.76638,0.77900
model_1256,0.74037,0.74600,0.48174,0.68450,0.73800,0.75400,0.8140287597974142,0.74600,0.75000,0.73800,0.74395,0.74600
model_1036,0.73951,0.70500,0.39808,0.64077,0.75400,0.65600,0.8560791882099928,0.70500,0.68670,0.75400,0.71878,0.70500
model_1224,0.73945,0.78100,0.55315,0.73002,0.72200,0.84000,0.8592978974338621,0.78100,0.81859,0.72200,0.76727,0.78100
model_2452,0.73849,0.55600,0.09406,0.53007,0.81500,0.29700,0.8270270079374313,0.55600,0.53689,0.81500,0.64734,0.55600
model_2354,0.73823,0.75550,0.50112,0.69639,0.73100,0.78000,0.8460237407925153,0.75550,0.76866,0.73100,0.74936,0.75550
model_1972,0.73818,0.71950,0.42767,0.65551,0.74600,0.69300,0.8342430854247789,0.71950,0.70845,0.74600,0.72674,0.71950
model_2454,0.73813,0.45200,-0.11814,0.47727,0.85800,0.04600,0.835463367685487,0.45200,0.47351,0.85800,0.61024,0.45200
model_3264,0.73772,0.81350,0.61947,0.78195,0.70600,0.92100,0.8906374038150995,0.81350,0.89936,0.70600,0.79104,0.81350
model_1476,0.73735,0.68800,0.36340,0.62500,0.75800,0.61800,0.828986291701977,0.68800,0.66491,0.75800,0.70841,0.68800
model_2182,0.73728,0.78100,0.55315,0.73064,0.71900,0.84300,0.8431685245110213,0.78100,0.82078,0.71900,0.76652,0.78100
model_918,0.73616,0.51850,0.01755,0.50946,0.82700,0.21000,0.827625994498913,0.51850,0.51144,0.82700,0.63202,0.51850
model_2574,0.73606,0.72900,0.44705,0.66591,0.73900,0.71900,0.8412361253391613,0.72900,0.72451,0.73900,0.73168,0.72900
model_2256,0.73604,0.69300,0.37360,0.62970,0.75400,0.63200,0.8623936025107779,0.69300,0.67201,0.75400,0.71065,0.69300
model_708,0.73529,0.82000,0.63273,0.79474,0.70000,0.94000,nan,0.82000,0.92105,0.70000,0.79545,0.82000
model_3278,0.73493,0.80200,0.59600,0.76360,0.70700,0.89700,0.8251585372620158,0.80200,0.87284,0.70700,0.78122,0.80200
model_2536,0.73344,0.70800,0.40420,0.64436,0.74400,0.67200,0.860545233372719,0.70800,0.69403,0.74400,0.71815,0.70800
model_1362,0.73321,0.80600,0.60416,0.77093,0.70300,0.90900,0.818463819367545,0.80600,0.88539,0.70300,0.78372,0.80600
model_1276,0.73262,0.79200,0.57560,0.74848,0.70800,0.87600,0.8834071380174189,0.79200,0.85096,0.70800,0.77293,0.79200
model_20,0.73255,0.81350,0.61947,0.78422,0.69900,0.92800,0.8364861160516739,0.81350,0.90661,0.69900,0.78938,0.81350
model_2328,0.73186,0.77500,0.54091,0.72363,0.71400,0.83600,0.8513876053003164,0.77500,0.81321,0.71400,0.76038,0.77500
model_2296,0.73156,0.77400,0.53887,0.72231,0.71400,0.83400,0.8535595613744761,0.77400,0.81136,0.71400,0.75957,0.77400
model_360,0.73103,0.71900,0.42665,0.65588,0.73600,0.70200,0.8294097164581562,0.71900,0.71180,0.73600,0.72370,0.71900
model_350,0.72979,0.73900,0.46746,0.67815,0.72600,0.75200,0.8530458211898804,0.73900,0.74538,0.72600,0.73556,0.73900
model_1356,0.72818,0.75050,0.49092,0.69222,0.71900,0.78200,0.8271149824250419,0.75050,0.76734,0.71900,0.74239,0.75050
model_2364,0.72802,0.73050,0.45011,0.66875,0.72700,0.73400,0.8316920886577015,0.73050,0.73212,0.72700,0.72955,0.73050
model_3254,0.72586,0.81350,0.61947,0.78727,0.69000,0.93700,0.8232505745009372,0.81350,0.91633,0.69000,0.78722,0.81350
model_2856,0.72568,0.69800,0.38380,0.63537,0.73700,0.65900,0.8466110450606192,0.69800,0.68367,0.73700,0.70934,0.69800
model_3196,0.72562,0.82250,0.63783,0.80431,0.68600,0.95900,0.8521281252036224,0.82250,0.94360,0.68600,0.79444,0.82250
model_1412,0.72497,0.62450,0.23383,0.57433,0.76600,0.48300,0.8068167567253113,0.62450,0.59704,0.76600,0.67105,0.62450
model_2542,0.72457,0.69900,0.38584,0.63644,0.73500,0.66300,0.8508120911163196,0.69900,0.68563,0.73500,0.70946,0.69900
model_2208,0.72446,0.80400,0.60008,0.77109,0.69200,0.91600,0.8648861664240477,0.80400,0.89175,0.69200,0.77928,0.80400
model_2380,0.72362,0.75950,0.50928,0.70466,0.70900,0.81000,0.8359754893340563,0.75950,0.78865,0.70900,0.74671,0.75950
model_3106,0.72355,0.80100,0.59396,0.76636,0.69200,0.91000,0.8430039027951798,0.80100,0.88491,0.69200,0.77666,0.80100
model_326,0.72345,0.78350,0.55825,0.73847,0.69900,0.86800,0.8170693450503879,0.78350,0.84116,0.69900,0.76352,0.78350
model_1438,0.72272,0.75400,0.49806,0.69774,0.71000,0.79800,nan,0.75400,0.77851,0.71000,0.74268,0.75400
model_2846,0.72255,0.68700,0.36135,0.62529,0.73700,0.63700,0.8645426045965265,0.68700,0.67000,0.73700,0.70190,0.68700
model_400,0.72201,0.82300,0.63885,0.80721,0.68100,0.96500,0.8953214361869469,0.82300,0.95112,0.68100,0.79371,0.82300
model_1344,0.72169,0.75050,0.49092,0.69353,0.71000,0.79100,0.8534645522283816,0.75050,0.77258,0.71000,0.73997,0.75050
model_3096,0.72161,0.76500,0.52051,0.71248,0.70400,0.82600,0.8237927754720052,0.76500,0.80182,0.70400,0.74973,0.76500
model_2838,0.72031,0.68400,0.35523,0.62272,0.73500,0.63300,0.842890206972758,0.68400,0.66697,0.73500,0.69933,0.68400
model_1298,0.71988,0.77400,0.53887,0.72553,0.69800,0.85000,0.8193204402923584,0.77400,0.82311,0.69800,0.75541,0.77400
model_590,0.71946,0.68100,0.34911,0.62007,0.73500,0.62700,0.8110489845275879,0.68100,0.66336,0.73500,0.69734,0.68100
model_1222,0.71878,0.74550,0.48072,0.68791,0.70800,0.78300,0.8237082502421211,0.74550,0.76541,0.70800,0.73558,0.74550
model_384,0.71829,0.78350,0.55825,0.74012,0.69200,0.87500,0.8518838423269767,0.78350,0.84700,0.69200,0.76170,0.78350
model_880,0.71812,0.77300,0.53683,0.72460,0.69600,0.85000,0.8386946428905834,0.77300,0.82270,0.69600,0.75406,0.77300
model_3228,0.71804,0.80500,0.60212,0.77555,0.68300,0.92700,0.8628580803964653,0.80500,0.90344,0.68300,0.77790,0.80500
model_882,0.71746,0.49500,-0.03040,0.49752,0.80700,0.18300,0.8441731035709381,0.49500,0.49692,0.80700,0.61509,0.49500
model_1894,0.71689,0.44300,-0.13650,0.47334,0.82700,0.05900,nan,0.44300,0.46776,0.82700,0.59754,0.44300
model_1250,0.71562,0.77700,0.54499,0.73117,0.69100,0.86300,0.8098237067461014,0.77700,0.83454,0.69100,0.75602,0.77700
model_324,0.71443,0.69300,0.37360,0.63164,0.72300,0.66300,0.8417552411556244,0.69300,0.68208,0.72300,0.70194,0.69300
model_1472,0.71389,0.55600,0.09406,0.53017,0.77700,0.33500,nan,0.55600,0.53883,0.77700,0.63636,0.55600
model_3024,0.71353,0.81500,0.62253,0.79608,0.67300,0.95700,0.886644713411277,0.81500,0.93994,0.67300,0.78438,0.81500
model_2330,0.71188,0.69650,0.38074,0.63527,0.71800,0.67500,0.8213192025820414,0.69650,0.68840,0.71800,0.70289,0.69650
model_2276,0.71147,0.77800,0.54703,0.73394,0.68500,0.87100,0.8265809416770935,0.77800,0.84152,0.68500,0.75524,0.77800
model_2304,0.71141,0.81300,0.61845,0.79333,0.67100,0.95500,0.864059917527626,0.81300,0.93715,0.67100,0.78205,0.81300
model_2958,0.71088,0.77350,0.53785,0.72742,0.68600,0.86100,0.8211139043172201,0.77350,0.83152,0.68600,0.75178,0.77350
model_1248,0.71023,0.79900,0.58988,0.76838,0.67500,0.92300,0.8870720595279068,0.79900,0.89761,0.67500,0.77055,0.79900
model_1402,0.70996,0.78550,0.56233,0.74606,0.68000,0.89100,0.8244407758826301,0.78550,0.86185,0.68000,0.76020,0.78550
model_1240,0.70916,0.80300,0.59804,0.77590,0.67200,0.93400,0.8700248695500075,0.80300,0.91057,0.67200,0.77330,0.80300
model_2684,0.70820,0.60750,0.19914,0.56277,0.74800,0.46700,0.8318366885185242,0.60750,0.58392,0.74800,0.65585,0.60750
model_438,0.70784,0.79100,0.57356,0.75576,0.67500,0.90700,0.8264134540790464,0.79100,0.87891,0.67500,0.76357,0.79100
model_2580,0.70662,0.69550,0.37870,0.63482,0.71100,0.68000,0.840635692079862,0.69550,0.68962,0.71100,0.70015,0.69550
model_564,0.70661,0.79700,0.58580,0.76643,0.67100,0.92300,0.8474093901602577,0.79700,0.89706,0.67100,0.76773,0.79700
model_1828,0.70626,0.42500,-0.17323,0.46565,0.81700,0.03300,0.8862197977143365,0.42500,0.45796,0.81700,0.58693,0.42500
model_3134,0.70558,0.76300,0.51643,0.71384,0.68300,0.84300,0.841305079460144,0.76300,0.81310,0.68300,0.74239,0.76300
model_1492,0.70521,0.77700,0.54499,0.73441,0.67700,0.87700,0.8198012510935465,0.77700,0.84625,0.67700,0.75222,0.77700
model_1260,0.70368,0.49100,-0.03856,0.49555,0.78700,0.19500,0.8400931004434824,0.49100,0.49435,0.78700,0.60725,0.49100
model_3220,0.70350,0.78650,0.56437,0.74999,0.67100,0.90200,0.8587788258855408,0.78650,0.87256,0.67100,0.75862,0.78650
model_3240,0.70308,0.75950,0.50928,0.70963,0.68100,0.83800,0.8488739031733888,0.75950,0.80783,0.68100,0.73901,0.75950
model_2298,0.70296,0.77700,0.54499,0.73514,0.67400,0.88000,0.8507900531174707,0.77700,0.84887,0.67400,0.75139,0.77700
model_2400,0.70251,0.77800,0.54703,0.73683,0.67300,0.88300,0.8602937905267737,0.77800,0.85190,0.67300,0.75196,0.77800
model_2186,0.70202,0.74050,0.47052,0.68502,0.68700,0.79400,nan,0.74050,0.76932,0.68700,0.72583,0.74050
model_472,0.70174,0.80100,0.59396,0.77564,0.66300,0.93900,0.8347951479447193,0.80100,0.91575,0.66300,0.76914,0.80100
model_1536,0.70160,0.45450,-0.11304,0.47848,0.79800,0.11100,0.8458702264551344,0.45450,0.47303,0.79800,0.59397,0.45450
model_392,0.70136,0.67150,0.32973,0.61291,0.71300,0.63000,0.844994992017746,0.67150,0.65836,0.71300,0.68459,0.67150
model_1300,0.70135,0.79200,0.57560,0.75999,0.66600,0.91800,0.820107332447119,0.79200,0.89037,0.66600,0.76201,0.79200
model_318,0.70130,0.75850,0.50724,0.70871,0.67900,0.83800,0.8305939405392377,0.75850,0.80737,0.67900,0.73764,0.75850
model_2366,0.70119,0.55800,0.09814,0.53141,0.75700,0.35900,0.815892117364066,0.55800,0.54149,0.75700,0.63136,0.55800
model_3074,0.70062,0.80750,0.60722,0.78825,0.65900,0.95600,0.8477636728811702,0.80750,0.93741,0.65900,0.77393,0.80750
model_1396,0.70025,0.79600,0.58376,0.76737,0.66300,0.92900,0.8668773963227627,0.79600,0.90327,0.66300,0.76471,0.79600
model_3226,0.69945,0.78300,0.55723,0.74578,0.66700,0.89900,0.8134404591151646,0.78300,0.86849,0.66700,0.75452,0.78300
model_2260,0.69915,0.80000,0.59192,0.77500,0.66000,0.94000,0.8824052462330112,0.80000,0.91667,0.66000,0.76744,0.80000
model_3032,0.69881,0.68800,0.36340,0.62831,0.70300,0.67300,0.8024584054946899,0.68800,0.68252,0.70300,0.69261,0.68800
model_2356,0.69865,0.70550,0.39910,0.64580,0.69600,0.71500,0.8326381423643657,0.70550,0.70948,0.69600,0.70268,0.70550
model_328,0.69819,0.45350,-0.11508,0.47804,0.79300,0.11400,0.8281580393130963,0.45350,0.47230,0.79300,0.59201,0.45350
model_1342,0.69717,0.77000,0.53071,0.72635,0.66900,0.87100,0.8230890723375174,0.77000,0.83835,0.66900,0.74416,0.77000
model_1978,0.69290,0.67700,0.34095,0.61851,0.69900,0.65500,0.8486001318500888,0.67700,0.66954,0.69900,0.68395,0.67700
model_134,0.69253,0.66000,0.30626,0.60349,0.70500,0.61500,0.8543082447279067,0.66000,0.64679,0.70500,0.67464,0.66000
model_1310,0.68825,0.76000,0.51030,0.71429,0.66100,0.85900,nan,0.76000,0.82419,0.66100,0.73363,0.76000
model_1288,0.68803,0.80400,0.60008,0.78791,0.64400,0.96400,0.8482176706476031,0.80400,0.94706,0.64400,0.76667,0.80400
model_3108,0.68750,0.76000,0.51030,0.71450,0.66000,0.86000,0.8382251465862448,0.76000,0.82500,0.66000,0.73333,0.76000
model_2246,0.68665,0.62500,0.23485,0.57585,0.71000,0.54000,nan,0.62500,0.60684,0.71000,0.65438,0.62500
model_346,0.68623,0.78200,0.55519,0.74905,0.65000,0.91400,0.8112501303354899,0.78200,0.88315,0.65000,0.74885,0.78200
model_1368,0.68273,0.78050,0.55213,0.74788,0.64600,0.91500,0.8712174836009619,0.78050,0.88372,0.64600,0.74639,0.78050
model_2200,0.68003,0.73900,0.46746,0.68766,0.65800,0.82000,0.8601921948126561,0.73900,0.78520,0.65800,0.71600,0.73900
model_2392,0.67960,0.67050,0.32769,0.61361,0.68300,0.65800,0.8309036220113436,0.67050,0.66634,0.68300,0.67457,0.67050
model_1970,0.67948,0.66200,0.31034,0.60604,0.68600,0.63800,0.8441063663852748,0.66200,0.65458,0.68600,0.66992,0.66200
model_514,0.67890,0.68400,0.35523,0.62634,0.67700,0.69100,0.815960556268692,0.68400,0.68661,0.67700,0.68177,0.68400
model_1348,0.67743,0.72700,0.44297,0.67314,0.65900,0.79500,0.8259694848371588,0.72700,0.76273,0.65900,0.70708,0.72700
model_3262,0.67665,0.78350,0.55825,0.75543,0.63700,0.93000,0.829667309919993,0.78350,0.90099,0.63700,0.74634,0.78350
model_24,0.67533,0.63300,0.25117,0.58235,0.69100,0.57500,0.8196853697299957,0.63300,0.61918,0.69100,0.65312,0.63300
model_656,0.67372,0.42900,-0.16507,0.46752,0.76400,0.09400,0.8204864689282009,0.42900,0.45749,0.76400,0.57228,0.42900
model_314,0.67291,0.78400,0.55927,0.75789,0.63200,0.93600,0.827188277945799,0.78400,0.90805,0.63200,0.74528,0.78400
model_1312,0.67277,0.76450,0.51949,0.72565,0.63900,0.89000,0.8385652818463065,0.76450,0.85314,0.63900,0.73070,0.76450
model_1968,0.67224,0.64300,0.27158,0.59043,0.68300,0.60300,0.847927026970442,0.64300,0.63241,0.68300,0.65673,0.64300
model_3230,0.67133,0.72400,0.43685,0.67062,0.65200,0.79600,nan,0.72400,0.76168,0.65200,0.70259,0.72400
model_2122,0.67126,0.77550,0.54193,0.74390,0.63300,0.91800,0.85310250140251,0.77550,0.88531,0.63300,0.73819,0.77550
model_440,0.67072,0.78450,0.56029,0.75972,0.62900,0.94000,0.8229990055163702,0.78450,0.91292,0.62900,0.74482,0.78450
model_2202,0.66985,0.77600,0.54295,0.74529,0.63100,0.92100,0.8308896110608027,0.77600,0.88873,0.63100,0.73801,0.77600
model_2852,0.66870,0.63500,0.25525,0.58419,0.68100,0.58900,0.8530326447179241,0.63500,0.62363,0.68100,0.65105,0.63500
model_762,0.66804,0.63250,0.25015,0.58225,0.68100,0.58400,0.8630404472351074,0.63250,0.62078,0.68100,0.64950,0.63250
model_3212,0.66797,0.62950,0.24403,0.57993,0.68200,0.57700,nan,0.62950,0.61719,0.68200,0.64798,0.62950
model_2302,0.66780,0.77700,0.54499,0.74780,0.62800,0.92600,0.8307696580886841,0.77700,0.89459,0.62800,0.73796,0.77700
model_3216,0.66738,0.62450,0.23383,0.57613,0.68300,0.56600,0.8403912381879215,0.62450,0.61146,0.68300,0.64525,0.62450
model_2980,0.66699,0.62850,0.24199,0.57919,0.68100,0.57600,0.814586341381073,0.62850,0.61629,0.68100,0.64703,0.62850
model_3042,0.66681,0.76800,0.52663,0.73320,0.63000,0.90600,0.8397128582000732,0.76800,0.87017,0.63000,0.73086,0.76800
model_2316,0.66660,0.77550,0.54193,0.74572,0.62700,0.92400,0.8542603942064139,0.77550,0.89189,0.62700,0.73635,0.77550
model_920,0.66652,0.77800,0.54703,0.75004,0.62600,0.93000,0.8167449831962585,0.77800,0.89943,0.62600,0.73821,0.77800
