model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_31088,0.88523,0.88200,0.75923,0.83548,0.88700,0.87700,0.9648795084559859,0.88200,0.87822,0.88700,0.88259,0.88200
model_13060,0.88523,0.88200,0.75923,0.83548,0.88700,0.87700,0.9749161378160591,0.88200,0.87822,0.88700,0.88259,0.88200
model_12922,0.88522,0.87650,0.74801,0.82628,0.89000,0.86300,0.9441914722177939,0.87650,0.86660,0.89000,0.87815,0.87650
model_33828,0.88519,0.86000,0.71434,0.80022,0.89900,0.82100,0.9576394447517879,0.86000,0.83395,0.89900,0.86526,0.86000
model_40764,0.88516,0.91100,0.81840,0.88911,0.87100,0.95100,0.8435600575430569,0.91100,0.94674,0.87100,0.90729,0.91100
model_21638,0.88515,0.76500,0.52051,0.68368,0.95100,0.57900,0.8551215632080538,0.76500,0.69315,0.95100,0.80185,0.76500
model_29778,0.88514,0.90000,0.79596,0.86771,0.87700,0.92300,0.8190213243166605,0.90000,0.91929,0.87700,0.89765,0.90000
model_12138,0.88514,0.86350,0.72149,0.80559,0.89700,0.83000,0.9444304111545071,0.86350,0.84067,0.89700,0.86792,0.86350
model_17474,0.88514,0.86350,0.72149,0.80559,0.89700,0.83000,0.9499960728222796,0.86350,0.84067,0.89700,0.86792,0.86350
model_19384,0.88512,0.88900,0.77352,0.84766,0.88300,0.89500,0.9940869007259607,0.88900,0.89372,0.88300,0.88833,0.88900
model_19480,0.88511,0.87800,0.75107,0.82881,0.88900,0.86700,0.9801574917066664,0.87800,0.86986,0.88900,0.87933,0.87800
model_37306,0.88511,0.88350,0.76229,0.83809,0.88600,0.88100,0.9464197035608345,0.88350,0.88159,0.88600,0.88379,0.88350
model_34130,0.88511,0.91450,0.82555,0.89626,0.86900,0.96000,nan,0.91450,0.95600,0.86900,0.91042,0.91450
model_38246,0.88508,0.72650,0.44195,0.64766,0.97200,0.48100,0.8631338784327873,0.72650,0.65191,0.97200,0.78041,0.72650
model_34768,0.88506,0.88700,0.76943,0.84417,0.88400,0.89000,0.8764210486103415,0.88700,0.88934,0.88400,0.88666,0.88700
model_31712,0.88506,0.92350,0.84391,0.91533,0.86400,0.98300,nan,0.92350,0.98070,0.86400,0.91866,0.92350
model_6670,0.88504,0.87600,0.74699,0.82553,0.89000,0.86200,0.9690694307064228,0.87600,0.86576,0.89000,0.87771,0.87600
model_38540,0.88502,0.89600,0.78780,0.86034,0.87900,0.91300,0.8539071097038686,0.89600,0.90994,0.87900,0.89420,0.89600
model_7742,0.88500,0.88500,0.76535,0.84073,0.88500,0.88500,0.9715148938396739,0.88500,0.88500,0.88500,0.88500,0.88500
model_11740,0.88499,0.73350,0.45623,0.65387,0.96800,0.49900,0.8251043898718697,0.73350,0.65895,0.96800,0.78412,0.73350
model_26588,0.88499,0.87950,0.75413,0.83136,0.88800,0.87100,0.9604093301995751,0.87950,0.87316,0.88800,0.88052,0.87950
model_31786,0.88498,0.91050,0.81738,0.88821,0.87100,0.95000,0.8297147643135254,0.91050,0.94571,0.87100,0.90682,0.91050
model_36452,0.88498,0.87400,0.74291,0.82228,0.89100,0.85700,0.8484925839072424,0.87400,0.86170,0.89100,0.87611,0.87400
model_15662,0.88498,0.87400,0.74291,0.82228,0.89100,0.85700,0.9801572428667609,0.87400,0.86170,0.89100,0.87611,0.87400
model_6854,0.88498,0.87400,0.74291,0.82228,0.89100,0.85700,0.8492253985203487,0.87400,0.86170,0.89100,0.87611,0.87400
model_18622,0.88497,0.72250,0.43379,0.64419,0.97400,0.47100,0.8239521280341192,0.72250,0.64804,0.97400,0.77827,0.72250
model_8476,0.88496,0.86300,0.72047,0.80488,0.89700,0.82900,0.9715904314201195,0.86300,0.83989,0.89700,0.86750,0.86300
model_40648,0.88494,0.88300,0.76127,0.83731,0.88600,0.88000,0.8363211633453906,0.88300,0.88072,0.88600,0.88335,0.88300
model_38230,0.88494,0.88300,0.76127,0.83731,0.88600,0.88000,0.9813825583297034,0.88300,0.88072,0.88600,0.88335,0.88300
model_19418,0.88494,0.84650,0.68680,0.78054,0.90600,0.78700,0.9613372593984476,0.84650,0.80965,0.90600,0.85512,0.84650
model_12226,0.88491,0.86650,0.72761,0.81033,0.89500,0.83800,0.9414016964551193,0.86650,0.84674,0.89500,0.87020,0.86650
model_33616,0.88490,0.86100,0.71638,0.80184,0.89800,0.82400,0.9698253842479362,0.86100,0.83613,0.89800,0.86596,0.86100
model_11152,0.88490,0.81900,0.63069,0.74402,0.92100,0.71700,0.8902678165812882,0.81900,0.76495,0.92100,0.83575,0.81900
model_18474,0.88489,0.77700,0.54499,0.69602,0.94400,0.61000,0.8373459505427415,0.77700,0.70765,0.94400,0.80891,0.77700
model_39912,0.88489,0.89200,0.77964,0.85312,0.88100,0.90300,0.9895695331951846,0.89200,0.90082,0.88100,0.89080,0.89200
model_35244,0.88489,0.89200,0.77964,0.85312,0.88100,0.90300,0.8637995028240796,0.89200,0.90082,0.88100,0.89080,0.89200
model_10210,0.88488,0.88650,0.76841,0.84338,0.88400,0.88900,0.9782325012497561,0.88650,0.88844,0.88400,0.88622,0.88650
model_34686,0.88488,0.88100,0.75719,0.83394,0.88700,0.87500,0.982028171034578,0.88100,0.87648,0.88700,0.88171,0.88100
model_34570,0.88488,0.88100,0.75719,0.83394,0.88700,0.87500,0.9807390051760844,0.88100,0.87648,0.88700,0.88171,0.88100
model_36422,0.88487,0.87550,0.74597,0.82478,0.89000,0.86100,0.9778847104929405,0.87550,0.86492,0.89000,0.87728,0.87550
model_12326,0.88487,0.91750,0.83167,0.90264,0.86700,0.96800,0.8207570910453796,0.91750,0.96440,0.86700,0.91311,0.91750
model_37250,0.88484,0.81700,0.62661,0.74155,0.92200,0.71200,0.8501947075784995,0.81700,0.76198,0.92200,0.83439,0.81700
model_9174,0.88483,0.89000,0.77556,0.84957,0.88200,0.89800,0.8216682560741901,0.89000,0.89634,0.88200,0.88911,0.89000
model_12530,0.88482,0.92100,0.83881,0.91010,0.86500,0.97700,nan,0.92100,0.97410,0.86500,0.91631,0.92100
model_34748,0.88482,0.88450,0.76433,0.83994,0.88500,0.88400,0.983132558267678,0.88450,0.88412,0.88500,0.88456,0.88450
model_29110,0.88482,0.88450,0.76433,0.83994,0.88500,0.88400,0.9665848495927898,0.88450,0.88412,0.88500,0.88456,0.88450
model_21130,0.88482,0.88450,0.76433,0.83994,0.88500,0.88400,0.9910422168727627,0.88450,0.88412,0.88500,0.88456,0.88450
model_34140,0.88482,0.92100,0.83881,0.91010,0.86500,0.97700,nan,0.92100,0.97410,0.86500,0.91631,0.92100
model_37902,0.88482,0.92100,0.83881,0.91010,0.86500,0.97700,0.8200886326261086,0.92100,0.97410,0.86500,0.91631,0.92100
model_13844,0.88481,0.87350,0.74189,0.82153,0.89100,0.85600,0.9533535096362151,0.87350,0.86087,0.89100,0.87568,0.87350
model_12002,0.88481,0.87350,0.74189,0.82153,0.89100,0.85600,0.9768930914498629,0.87350,0.86087,0.89100,0.87568,0.87350
model_7542,0.88481,0.83700,0.66741,0.76743,0.91100,0.76300,0.8887296825711171,0.83700,0.79355,0.91100,0.84823,0.83700
model_22658,0.88478,0.89350,0.78270,0.85589,0.88000,0.90700,0.8635732101873287,0.89350,0.90442,0.88000,0.89204,0.89350
model_19336,0.88476,0.88250,0.76025,0.83654,0.88600,0.87900,0.9778995994178729,0.88250,0.87984,0.88600,0.88291,0.88250
model_38294,0.88475,0.87700,0.74903,0.82730,0.88900,0.86500,0.9316937509127435,0.87700,0.86816,0.88900,0.87846,0.87700
model_6374,0.88475,0.67800,0.34299,0.60832,0.99800,0.35800,0.8311680760193294,0.67800,0.60854,0.99800,0.75606,0.67800
model_32808,0.88472,0.89150,0.77862,0.85231,0.88100,0.90200,0.9643192250465712,0.89150,0.89990,0.88100,0.89035,0.89150
model_3436,0.88472,0.89150,0.77862,0.85231,0.88100,0.90200,0.8770342146900018,0.89150,0.89990,0.88100,0.89035,0.89150
model_39904,0.88472,0.89150,0.77862,0.85231,0.88100,0.90200,0.9914106771997784,0.89150,0.89990,0.88100,0.89035,0.89150
model_39910,0.88471,0.88600,0.76739,0.84259,0.88400,0.88800,0.9820103225734947,0.88600,0.88755,0.88400,0.88577,0.88600
model_26238,0.88471,0.88600,0.76739,0.84259,0.88400,0.88800,0.8408395744860172,0.88600,0.88755,0.88400,0.88577,0.88600
model_29164,0.88470,0.88050,0.75617,0.83317,0.88700,0.87400,0.9775915202247505,0.88050,0.87562,0.88700,0.88127,0.88050
model_26688,0.88470,0.88050,0.75617,0.83317,0.88700,0.87400,0.8324979457590315,0.88050,0.87562,0.88700,0.88127,0.88050
model_37442,0.88470,0.88050,0.75617,0.83317,0.88700,0.87400,0.9788883307629878,0.88050,0.87562,0.88700,0.88127,0.88050
model_28388,0.88469,0.87500,0.74495,0.82403,0.89000,0.86000,0.9643092373577733,0.87500,0.86408,0.89000,0.87685,0.87500
model_18240,0.88469,0.91700,0.83065,0.90171,0.86700,0.96700,nan,0.91700,0.96333,0.86700,0.91263,0.91700
model_28280,0.88468,0.86400,0.72251,0.80653,0.89600,0.83200,0.8771703557683788,0.86400,0.84211,0.89600,0.86822,0.86400
model_31110,0.88467,0.82200,0.63681,0.74784,0.91900,0.72500,0.8555064315979297,0.82200,0.76968,0.91900,0.83774,0.82200
model_40120,0.88466,0.89500,0.78576,0.85868,0.87900,0.91100,0.9703271477118782,0.89500,0.90806,0.87900,0.89329,0.89500
model_19548,0.88465,0.88950,0.77454,0.84877,0.88200,0.89700,0.8054605424404144,0.88950,0.89543,0.88200,0.88866,0.88950
model_36430,0.88465,0.88400,0.76331,0.83916,0.88500,0.88300,0.982869037259637,0.88400,0.88323,0.88500,0.88412,0.88400
model_38232,0.88465,0.88400,0.76331,0.83916,0.88500,0.88300,0.9912340297570099,0.88400,0.88323,0.88500,0.88412,0.88400
model_1116,0.88461,0.68850,0.36442,0.61636,0.99200,0.38500,nan,0.68850,0.61730,0.99200,0.76103,0.68850
model_22936,0.88458,0.88200,0.75923,0.83577,0.88600,0.87800,0.9790725086483564,0.88200,0.87897,0.88600,0.88247,0.88200
model_15858,0.88455,0.85450,0.70312,0.79223,0.90100,0.80800,0.9338490609133278,0.85450,0.82434,0.90100,0.86097,0.85450
model_26008,0.88454,0.67550,0.33789,0.60645,0.99900,0.35200,nan,0.67550,0.60656,0.99900,0.75482,0.67550
model_12190,0.88452,0.88000,0.75515,0.83241,0.88700,0.87300,0.9804957820971807,0.88000,0.87475,0.88700,0.88083,0.88000
model_2008,0.88452,0.92200,0.84085,0.91245,0.86400,0.98000,nan,0.92200,0.97738,0.86400,0.91720,0.92200
model_37002,0.88451,0.91650,0.82963,0.90078,0.86700,0.96600,0.824012780611494,0.91650,0.96226,0.86700,0.91215,0.91650
model_40952,0.88450,0.81600,0.62457,0.74039,0.92200,0.71000,0.8278190182602924,0.81600,0.76073,0.92200,0.83363,0.81600
model_14944,0.88448,0.88900,0.77352,0.84797,0.88200,0.89600,0.9895839176482782,0.88900,0.89452,0.88200,0.88822,0.88900
model_36344,0.88447,0.88350,0.76229,0.83838,0.88500,0.88200,0.9294055551730075,0.88350,0.88235,0.88500,0.88367,0.88350
model_10450,0.88446,0.87800,0.75107,0.82908,0.88800,0.86800,0.9798741629954134,0.87800,0.87059,0.88800,0.87921,0.87800
model_32042,0.88446,0.87800,0.75107,0.82908,0.88800,0.86800,0.9700636414756552,0.87800,0.87059,0.88800,0.87921,0.87800
model_32958,0.88446,0.87800,0.75107,0.82908,0.88800,0.86800,0.9445429616504245,0.87800,0.87059,0.88800,0.87921,0.87800
model_15172,0.88446,0.87250,0.73985,0.82006,0.89100,0.85400,0.8336584915717443,0.87250,0.85921,0.89100,0.87482,0.87250
model_21194,0.88445,0.86700,0.72863,0.81129,0.89400,0.84000,0.9686841441279498,0.86700,0.84820,0.89400,0.87050,0.86700
model_19002,0.88440,0.92350,0.84391,0.91579,0.86300,0.98400,0.839455613102096,0.92350,0.98180,0.86300,0.91857,0.92350
model_38664,0.88439,0.86500,0.72455,0.80818,0.89500,0.83500,0.8205391439524564,0.86500,0.84434,0.89500,0.86893,0.86500
model_26568,0.88435,0.87950,0.75413,0.83164,0.88700,0.87200,0.8560464006440346,0.87950,0.87389,0.88700,0.88040,0.87950
model_33856,0.88434,0.87400,0.74291,0.82254,0.89000,0.85800,0.9724980142365891,0.87400,0.86240,0.89000,0.87598,0.87400
model_1936,0.88430,0.88850,0.77250,0.84717,0.88200,0.89500,0.8475337831134145,0.88850,0.89362,0.88200,0.88777,0.88850
model_13098,0.88429,0.88300,0.76127,0.83760,0.88500,0.88100,0.9486182816431556,0.88300,0.88147,0.88500,0.88323,0.88300
model_27380,0.88429,0.83550,0.66435,0.76554,0.91100,0.76000,0.85819614968024,0.83550,0.79149,0.91100,0.84705,0.83550
model_8528,0.88429,0.88300,0.76127,0.83760,0.88500,0.88100,0.9814036338315534,0.88300,0.88147,0.88500,0.88323,0.88300
model_15842,0.88428,0.87200,0.73883,0.81932,0.89100,0.85300,0.9803733769133931,0.87200,0.85838,0.89100,0.87439,0.87200
model_10202,0.88428,0.87200,0.73883,0.81932,0.89100,0.85300,0.9780401456276927,0.87200,0.85838,0.89100,0.87439,0.87200
model_9974,0.88428,0.67650,0.33993,0.60721,0.99800,0.35500,0.8967399355441554,0.67650,0.60743,0.99800,0.75520,0.67650
model_39276,0.88426,0.85550,0.70516,0.79380,0.90000,0.81100,0.8693946553439629,0.85550,0.82645,0.90000,0.86166,0.85550
model_33506,0.88426,0.90850,0.81330,0.88465,0.87100,0.94600,nan,0.90850,0.94162,0.87100,0.90494,0.90850
model_41212,0.88426,0.90850,0.81330,0.88465,0.87100,0.94600,nan,0.90850,0.94162,0.87100,0.90494,0.90850
model_27256,0.88424,0.88650,0.76841,0.84369,0.88300,0.89000,0.827176420526071,0.88650,0.88922,0.88300,0.88610,0.88650
model_15672,0.88424,0.88650,0.76841,0.84369,0.88300,0.89000,0.9877271780313734,0.88650,0.88922,0.88300,0.88610,0.88650
model_29438,0.88423,0.68000,0.34707,0.60985,0.99600,0.36400,0.8927521014036394,0.68000,0.61029,0.99600,0.75684,0.68000
model_38168,0.88423,0.88100,0.75719,0.83422,0.88600,0.87600,0.9830889834446853,0.88100,0.87723,0.88600,0.88159,0.88100
model_15744,0.88422,0.87000,0.73475,0.81613,0.89200,0.84800,0.9692192721682099,0.87000,0.85441,0.89200,0.87280,0.87000
model_26308,0.88422,0.92300,0.84289,0.91483,0.86300,0.98300,nan,0.92300,0.98068,0.86300,0.91809,0.92300
model_9234,0.88421,0.91750,0.83167,0.90307,0.86600,0.96900,nan,0.91750,0.96544,0.86600,0.91302,0.91750
model_3256,0.88421,0.85900,0.71230,0.79906,0.89800,0.82000,0.8874339078255981,0.85900,0.83302,0.89800,0.86429,0.85900
model_20954,0.88419,0.89550,0.78678,0.85984,0.87800,0.91300,0.8408758218089739,0.89550,0.90984,0.87800,0.89364,0.89550
model_31660,0.88418,0.89000,0.77556,0.84989,0.88100,0.89900,0.8942100397385787,0.89000,0.89715,0.88100,0.88900,0.89000
model_7908,0.88417,0.67250,0.33177,0.60423,1.00000,0.34500,0.8475971970891814,0.67250,0.60423,1.00000,0.75330,0.67250
model_16724,0.88416,0.87350,0.74189,0.82180,0.89000,0.85700,0.9652511079622099,0.87350,0.86157,0.89000,0.87555,0.87350
model_24390,0.88414,0.74550,0.48072,0.66493,0.96000,0.53100,nan,0.74550,0.67180,0.96000,0.79045,0.74550
model_7502,0.88412,0.88250,0.76025,0.83683,0.88500,0.88000,0.9708446416809661,0.88250,0.88060,0.88500,0.88279,0.88250
model_36678,0.88412,0.67600,0.33891,0.60684,0.99800,0.35400,0.889581005844032,0.67600,0.60706,0.99800,0.75492,0.67600
model_23048,0.88412,0.88250,0.76025,0.83683,0.88500,0.88000,0.9888604195006112,0.88250,0.88060,0.88500,0.88279,0.88250
model_21924,0.88411,0.87700,0.74903,0.82757,0.88800,0.86600,0.972184102454882,0.87700,0.86888,0.88800,0.87834,0.87700
model_36516,0.88410,0.87150,0.73781,0.81858,0.89100,0.85200,0.9099874231995655,0.87150,0.85756,0.89100,0.87396,0.87150
model_35458,0.88406,0.76900,0.52867,0.68786,0.94700,0.59100,0.8367271101282489,0.76900,0.69838,0.94700,0.80390,0.76900
model_7580,0.88406,0.83300,0.65925,0.76226,0.91200,0.75400,0.8648175315641279,0.83300,0.78756,0.91200,0.84523,0.83300
model_32956,0.88406,0.88600,0.76739,0.84290,0.88300,0.88900,0.9732545221603157,0.88600,0.88833,0.88300,0.88566,0.88600
model_33720,0.88404,0.80550,0.60314,0.72783,0.92700,0.68400,0.8801935517386105,0.80550,0.74578,0.92700,0.82657,0.80550
model_7740,0.88401,0.71950,0.42767,0.64168,0.97400,0.46500,0.8672194570545259,0.71950,0.64546,0.97400,0.77640,0.71950
model_16792,0.88401,0.83650,0.66639,0.76697,0.91000,0.76300,0.9050137936478794,0.83650,0.79337,0.91000,0.84769,0.83650
model_2364,0.88400,0.88400,0.76331,0.83946,0.88400,0.88400,0.86486675859203,0.88400,0.88400,0.88400,0.88400,0.88400
model_19214,0.88399,0.87300,0.74087,0.82105,0.89000,0.85600,0.9631119326654687,0.87300,0.86074,0.89000,0.87512,0.87300
model_7660,0.88399,0.87850,0.75209,0.83012,0.88700,0.87000,0.9094110583569076,0.87850,0.87217,0.88700,0.87952,0.87850
model_14758,0.88398,0.86200,0.71842,0.80370,0.89600,0.82800,0.8406174661606316,0.86200,0.83895,0.89600,0.86654,0.86200
model_19424,0.88398,0.86750,0.72965,0.81225,0.89300,0.84200,0.969415278122304,0.86750,0.84967,0.89300,0.87079,0.86750
model_30838,0.88397,0.67550,0.33789,0.60647,0.99800,0.35300,nan,0.67550,0.60669,0.99800,0.75463,0.67550
model_35660,0.88397,0.85100,0.69598,0.78730,0.90200,0.80000,0.9459946080364083,0.85100,0.81851,0.90200,0.85823,0.85100
model_18920,0.88397,0.91500,0.82657,0.89801,0.86700,0.96300,0.844448398518306,0.91500,0.95907,0.86700,0.91071,0.91500
model_13024,0.88395,0.89300,0.78168,0.85540,0.87900,0.90700,0.9910782313320634,0.89300,0.90432,0.87900,0.89148,0.89300
model_3092,0.88395,0.71750,0.42359,0.63998,0.97500,0.46000,0.8570249691141518,0.71750,0.64356,0.97500,0.77535,0.71750
model_30180,0.88392,0.80150,0.59498,0.72318,0.92900,0.67400,0.8449252839568707,0.80150,0.74024,0.92900,0.82395,0.80150
model_13034,0.88385,0.85250,0.69904,0.78952,0.90100,0.80400,0.9420589405128397,0.85250,0.82133,0.90100,0.85932,0.85250
model_26638,0.88385,0.71900,0.42665,0.64126,0.97400,0.46400,0.8420956415950127,0.71900,0.64503,0.97400,0.77610,0.71900
model_39234,0.88383,0.82500,0.64293,0.75186,0.91600,0.73400,0.8665467515424058,0.82500,0.77496,0.91600,0.83960,0.82500
model_32538,0.88383,0.89450,0.78474,0.85819,0.87800,0.91100,0.8759716063674863,0.89450,0.90796,0.87800,0.89273,0.89450
model_31096,0.88382,0.88350,0.76229,0.83868,0.88400,0.88300,0.9029601172626954,0.88350,0.88312,0.88400,0.88356,0.88350
model_39158,0.88381,0.87250,0.73985,0.82031,0.89000,0.85500,0.9299902332054649,0.87250,0.85990,0.89000,0.87469,0.87250
model_21342,0.88378,0.83950,0.67252,0.77112,0.90800,0.77100,0.8224787712097168,0.83950,0.79859,0.90800,0.84979,0.83950
model_17484,0.88376,0.88150,0.75821,0.83528,0.88500,0.87800,0.9723518202900188,0.88150,0.87885,0.88500,0.88191,0.88150
model_28326,0.88376,0.87600,0.74699,0.82606,0.88800,0.86400,0.9629906666669197,0.87600,0.86719,0.88800,0.87747,0.87600
model_39002,0.88376,0.87600,0.74699,0.82606,0.88800,0.86400,0.9809685252123498,0.87600,0.86719,0.88800,0.87747,0.87600
model_34630,0.88376,0.88150,0.75821,0.83528,0.88500,0.87800,0.9794392482709077,0.88150,0.87885,0.88500,0.88191,0.88150
model_24144,0.88376,0.88150,0.75821,0.83528,0.88500,0.87800,0.8462825041927703,0.88150,0.87885,0.88500,0.88191,0.88150
model_40104,0.88375,0.87050,0.73577,0.81711,0.89100,0.85000,0.9676144234527497,0.87050,0.85591,0.89100,0.87310,0.87050
model_30926,0.88374,0.72050,0.42971,0.64256,0.97300,0.46800,0.8709330729214974,0.72050,0.64651,0.97300,0.77685,0.72050
model_24352,0.88374,0.91800,0.83269,0.90444,0.86500,0.97100,0.8283922764387998,0.91800,0.96756,0.86500,0.91341,0.91800
model_8178,0.88374,0.92350,0.84391,0.91626,0.86200,0.98500,0.8080831170082092,0.92350,0.98290,0.86200,0.91849,0.92350
model_33674,0.88373,0.84300,0.67966,0.77598,0.90600,0.78000,0.9449660006906003,0.84300,0.80462,0.90600,0.85230,0.84300
model_12464,0.88371,0.89050,0.77658,0.85101,0.88000,0.90100,0.8473856837853141,0.89050,0.89888,0.88000,0.88934,0.89050
model_31058,0.88371,0.88500,0.76535,0.84132,0.88300,0.88700,0.8303319734075795,0.88500,0.88655,0.88300,0.88477,0.88500
model_34668,0.88370,0.87400,0.74291,0.82280,0.88900,0.85900,0.9644692073824354,0.87400,0.86311,0.88900,0.87586,0.87400
model_16548,0.88369,0.86300,0.72047,0.80534,0.89500,0.83100,0.9831055335551343,0.86300,0.84117,0.89500,0.86725,0.86300
model_37312,0.88366,0.82450,0.64191,0.75126,0.91600,0.73300,0.9074528777509704,0.82450,0.77430,0.91600,0.83921,0.82450
model_32420,0.88365,0.74400,0.47766,0.66358,0.96000,0.52800,0.8482970343817264,0.74400,0.67039,0.96000,0.78947,0.74400
model_17488,0.88365,0.80800,0.60824,0.73088,0.92500,0.69100,0.9097956157460505,0.80800,0.74959,0.92500,0.82811,0.80800
model_1208,0.88364,0.87200,0.73883,0.81958,0.89000,0.85400,0.9590584155712419,0.87200,0.85907,0.89000,0.87426,0.87200
model_32906,0.88364,0.87200,0.73883,0.81958,0.89000,0.85400,0.8430387166124829,0.87200,0.85907,0.89000,0.87426,0.87200
model_19760,0.88361,0.90850,0.81330,0.88504,0.87000,0.94700,0.8247271992943503,0.90850,0.94258,0.87000,0.90484,0.90850
model_7858,0.88360,0.90300,0.80208,0.87428,0.87300,0.93300,0.8273372650146484,0.90300,0.92872,0.87300,0.90000,0.90300
model_22864,0.88358,0.87550,0.74597,0.82531,0.88800,0.86300,0.9937142359757105,0.87550,0.86634,0.88800,0.87704,0.87550
model_592,0.88356,0.84800,0.68986,0.78310,0.90300,0.79300,0.8403274535539731,0.84800,0.81351,0.90300,0.85592,0.84800
model_32192,0.88356,0.68700,0.36135,0.61525,0.99100,0.38300,nan,0.68700,0.61629,0.99100,0.75997,0.68700
model_35982,0.88354,0.90100,0.79800,0.87048,0.87400,0.92800,0.8253691980713292,0.90100,0.92389,0.87400,0.89825,0.90100
model_22096,0.88353,0.87900,0.75311,0.83116,0.88600,0.87200,0.9835970013765106,0.87900,0.87377,0.88600,0.87984,0.87900
model_6786,0.88353,0.87900,0.75311,0.83116,0.88600,0.87200,0.9682928728911043,0.87900,0.87377,0.88600,0.87984,0.87900
model_10204,0.88353,0.87900,0.75311,0.83116,0.88600,0.87200,0.9884434817839723,0.87900,0.87377,0.88600,0.87984,0.87900
model_12062,0.88352,0.86800,0.73067,0.81322,0.89200,0.84400,0.9782710043458991,0.86800,0.85115,0.89200,0.87109,0.86800
model_32750,0.88351,0.77100,0.53275,0.68998,0.94500,0.59700,0.8352515192548181,0.77100,0.70104,0.94500,0.80494,0.77100
model_22060,0.88347,0.88800,0.77148,0.84668,0.88100,0.89500,0.9802399361283097,0.88800,0.89351,0.88100,0.88721,0.88800
model_1780,0.88347,0.88800,0.77148,0.84668,0.88100,0.89500,0.828090064227581,0.88800,0.89351,0.88100,0.88721,0.88800
model_16516,0.88342,0.89150,0.77862,0.85295,0.87900,0.90400,0.9808066754796059,0.89150,0.90154,0.87900,0.89013,0.89150
model_10444,0.88341,0.88050,0.75617,0.83374,0.88500,0.87600,0.9863162874165228,0.88050,0.87711,0.88500,0.88104,0.88050
model_36466,0.88340,0.86950,0.73373,0.81565,0.89100,0.84800,0.9407171826325015,0.86950,0.85427,0.89100,0.87225,0.86950
model_19516,0.88339,0.75600,0.50214,0.67501,0.95300,0.55900,0.8151376962661743,0.75600,0.68364,0.95300,0.79616,0.75600
model_35562,0.88338,0.83650,0.66639,0.76714,0.90900,0.76400,0.9455758849979194,0.83650,0.79389,0.90900,0.84755,0.83650
